Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
"Aug 15, 2017",Aedes,excrucians,Female,,6,Outer Community-South West,,Peripheral,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Aug 01, 2023",Aedes,Black legs,Female,UnID,1,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 02, 2019",Aedes,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 07, 2011",Male,UnID,Male,UnID,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jul 12, 1994",Aedes,fitchii,Female,,7,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jun 28, 2011",Male,UnID,Male,UnID,7,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 20, 1996",Aedes,dorsalis,Female,,1,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Aug 05, 2003",Aedes,spp.,Female,UnID,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 27, 2010",Anopheles,earlei,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 27, 1999",Aedes,provocans,Female,,1,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jul 26, 2022",Aedes,excrucians,Female,,1,Residential-South,No Data,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 20, 2004",Culiseta,inornata,Female,,53,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 19, 2022",Culiseta,alaskaensis,Female,,1,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jun 25, 1991",Aedes,vexans,Female,,6,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 19, 2012",Male,UnID,Male,UnID,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 15, 1995",Culiseta,inornata,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"May 27, 2008",Male,UnID,Male,UnID,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 26, 2014",Aedes,vexans,Female,,3,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"May 18, 2010",Culiseta,inornata,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 18, 2019",Misc,UnID,Female,UnID,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 10, 2014",Aedes,fitchii,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 23, 2022",Aedes,dorsalis,Female,,1,Peripheral-North,,Peripheral,53.66876900,-113.48898000,POINT (-113.48898 53.668769)
"Jul 11, 2017",Male,UnID,Male,UnID,5,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 25, 2002",Aedes,flavescens,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 18, 2020",Male,UnID,Male,UnID,7,Outer Community-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jun 27, 2006",Male,UnID,Male,UnID,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 08, 2014",Anopheles,earlei,Female,,2,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
"Jul 26, 1994",Aedes,spencerii,Female,,19,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 10, 2012",Culiseta,inornata,Female,,1,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Jul 04, 2006",Culiseta,alaskaensis,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 23, 2002",Aedes,Black legs,Female,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"May 28, 2019",Aedes,fitchii,Female,,4,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Jul 21, 2020",Aedes,excrucians,Female,,1,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Aug 25, 1992",Misc,UnID,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 02, 1996",Aedes,euedes,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 17, 2003",Culiseta,inornata,Female,,8,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 30, 1998",Culiseta,alaskaensis,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 16, 2019",Aedes,vexans,Female,,86,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 19, 2003",Aedes,vexans,Female,,15,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 05, 2014",Aedes,dorsalis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 08, 1997",Aedes,euedes,Female,,2,River Valley-East-GC1,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
"May 21, 2019",Male,UnID,Male,UnID,4,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"May 29, 2018",Aedes,euedes,Female,,30,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 16, 2002",Aedes,euedes,Female,,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 09, 1998",Culiseta,alaskaensis,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Sep 12, 2006",Aedes,vexans,Female,,9,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 03, 2004",Aedes,vexans,Female,,253,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Jul 05, 1994",Aedes,vexans,Female,,9,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Sep 20, 2016",Aedes,vexans,Female,,42,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Aug 21, 1990",Aedes,vexans,Female,,394,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 06, 1996",Aedes,excrucians,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 20, 2004",Anopheles,earlei,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 18, 1998",Aedes,dorsalis,Female,,9,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jun 20, 2017",Culiseta,incidens,Female,,2,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Sep 06, 1994",Culiseta,spp.,Female,UnID,2,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Sep 06, 2016",Male,UnID,Male,UnID,19,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 30, 2020",Aedes,dorsalis,Female,,1,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 16, 1996",Aedes,punctor,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 19, 2022",Aedes,campestris,Female,,1,Residential-East,,Core,53.48748100,-113.35126800,POINT (-113.351268 53.487481)
"Jul 26, 2022",Culiseta,spp.,Female,UnID,1,Peripheral-South,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 07, 2007",Culiseta,inornata,Female,,21,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 31, 2007",Aedes,vexans,Female,,1,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Aug 08, 2017",Anopheles,earlei,Female,,3,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jun 03, 1997",Aedes,fitchii,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 21, 1998",Anopheles,earlei,Female,,13,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 16, 1996",Culex,territans,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jul 25, 2006",Anopheles,earlei,Female,,4,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 20, 1995",Culiseta,alaskaensis,Female,,2,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Jul 02, 2019",Aedes,vexans,Female,,43,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 22, 2017",Aedes,excrucians,Female,,1,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Aug 23, 1994",Anopheles,earlei,Female,,3,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jun 17, 1997",Aedes,flavescens,Female,,37,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Aug 04, 1998",Aedes,sticticus,Female,,2,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Aug 09, 2016",Male,UnID,Male,UnID,15,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Sep 12, 2017",Culiseta,incidens,Female,,6,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Aug 02, 2016",Culex,territans,Female,,1,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jul 06, 2004",Aedes,Banded legs,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 16, 1998",Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 24, 1999",Aedes,sticticus,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Aug 18, 2015",Male,UnID,Male,UnID,23,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jul 21, 1998",Culiseta,inornata,Female,,4,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 12, 1994",Aedes,vexans,Female,,325,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Aug 09, 1994",Culiseta,inornata,Female,,281,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Aug 10, 1999",Aedes,vexans,Female,,522,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 11, 2018",Culiseta,inornata,Female,,18,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"May 21, 2013",Culiseta,alaskaensis,Female,,3,Outer Community-North,,Outer,53.77447400,-113.59534400,POINT (-113.595344 53.774474)
"Jul 21, 1998",Aedes,fitchii,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 10, 2010",Aedes,dorsalis,Female,,14,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 07, 2015",Aedes,Black legs,Female,UnID,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"May 21, 1991",Culiseta,inornata,Female,,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 12, 2006",Aedes,dorsalis,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 25, 1991",Aedes,fitchii,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 18, 1996",Aedes,euedes,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Aug 14, 2001",Aedes,intrudens,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 30, 2002",Aedes,flavescens,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 15, 2023",Misc,UnID,Female,UnID,1,Outer Community-East,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 08, 1997",Aedes,dorsalis,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 28, 2015",Mansonia,perturbans,Female,,1,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jul 23, 1996",Aedes,spp.,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 31, 1990",Aedes,vexans,Female,,9562,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 02, 2013",Aedes,flavescens,Female,,6,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 16, 2011",Culiseta,inornata,Female,,173,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Jun 21, 2005",Aedes,campestris,Female,,2,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Aug 02, 2005",Aedes,spp.,Female,UnID,7,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"May 21, 2019",Aedes,Black legs,Female,UnID,4,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jul 27, 2004",Culiseta,alaskaensis,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Sep 19, 2017",Aedes,Black legs,Female,UnID,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 14, 2001",Aedes,flavescens,Female,,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 04, 2015",Aedes,Black legs,Female,UnID,2,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 05, 2005",Male,UnID,Male,UnID,7,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 24, 2014",Aedes,Black legs,Female,UnID,1,Outer Community-South West,,Peripheral,53.43593000,-113.76189000,POINT (-113.76189 53.43593)
"Jul 26, 2016",Aedes,flavescens,Female,,1,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Jun 22, 2010",Male,UnID,Male,UnID,8,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 09, 2016",Anopheles,earlei,Female,,3,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 23, 2016",Aedes,vexans,Female,,17,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 27, 2023",Anopheles,earlei,Female,,3,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 16, 2002",Culiseta,morsitans,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 22, 1993",Culiseta,inornata,Female,,20,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 28, 2001",Aedes,intrudens,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 15, 2014",Mansonia,perturbans,Female,,3,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Aug 13, 2019",Culex,territans,Female,,1,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Jul 20, 1999",Male,UnID,Male,UnID,5,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 18, 2023",Anopheles,earlei,Female,,1,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 10, 2004",Aedes,Banded legs,Female,UnID,4,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 09, 2005",Misc,UnID,Female,UnID,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 22, 1997",Aedes,spp.,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Sep 01, 2020",Culex,pipiens,Female,,3,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Sep 09, 2014",Culiseta,minnesotae,Female,,4,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"May 16, 2017",Male,UnID,Male,UnID,4,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jul 02, 1991",Aedes,vexans,Female,,51,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 25, 1995",Culiseta,morsitans,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 23, 2019",Male,UnID,Male,UnID,821,Outer Community-North West,,Outer,53.70127700,-114.04985900,POINT (-114.049859 53.701277)
"Jul 26, 2011",Aedes,Black legs,Female,UnID,3,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Jul 22, 1997",Anopheles,earlei,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"May 24, 2022",Male,UnID,Male,UnID,0,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 04, 2017",Aedes,riparius,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 27, 2000",Aedes,dorsalis,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 15, 2014",Aedes,dorsalis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Sep 24, 2019",Culiseta,inornata,Female,,57,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Sep 04, 2001",Male,UnID,Male,UnID,148,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 01, 2017",Culiseta,inornata,Female,,2,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Jul 15, 2003",Aedes,euedes,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 03, 1999",Male,UnID,Male,UnID,83,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Aug 01, 2017",Anopheles,earlei,Female,,2,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
"Jul 30, 1996",Aedes,excrucians,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 18, 2020",Culex,territans,Female,,26,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jun 03, 2008",Misc,UnID,Female,UnID,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 30, 1998",Culex,tarsalis,Female,,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Aug 14, 2012",Culex,territans,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 05, 2014",Anopheles,earlei,Female,,9,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 22, 2003",Aedes,vexans,Female,,11,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 13, 2017",Aedes,fitchii,Female,,5,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"May 22, 1990",Culiseta,minnesotae,Female,,7,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Sep 09, 2014",Misc,UnID,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 13, 2002",Anopheles,earlei,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 13, 2022",Male,UnID,Male,UnID,1,Peripheral-South,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 06, 2016",Aedes,vexans,Female,,4,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Aug 22, 2017",Aedes,flavescens,Female,,12,Outer Community-South West,,Peripheral,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Sep 13, 2022",Male,UnID,Male,UnID,0,Residential-East,,Core,53.48748100,-113.35126800,POINT (-113.351268 53.487481)
"Sep 06, 2022",Male,UnID,Male,UnID,60,Residential-West,,Core,53.61352600,-113.59020200,POINT (-113.590202 53.613526)
"Jun 03, 1997",Aedes,pionips,Female,,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
