Country,Province,District,Rural/Urban,Date,Malaria_cases
Zambia,Southern,Namwala,Rural,10/1/15,0
Zambia,Southern,Namwala,Rural,10/1/15,0
Zambia,Southern,Namwala,Rural,11/1/15,0
Zambia,Southern,Namwala,Rural,11/1/15,2
Zambia,Southern,Namwala,Rural,12/1/15,0
Zambia,Southern,Namwala,Rural,12/1/15,26
Zambia,Southern,Namwala,Rural,1/1/16,0
Zambia,Southern,Namwala,Rural,1/1/16,60
Zambia,Southern,Namwala,Rural,2/1/16,0
Zambia,Southern,Namwala,Rural,2/1/16,42
Zambia,Southern,Namwala,Rural,3/1/16,0
Zambia,Southern,Namwala,Rural,3/1/16,144
Zambia,Southern,Namwala,Rural,4/1/16,0
Zambia,Southern,Namwala,Rural,4/1/16,126
Zambia,Southern,Namwala,Rural,5/1/16,0
Zambia,Southern,Namwala,Rural,5/1/16,131
Zambia,Southern,Namwala,Rural,6/1/16,0
Zambia,Southern,Namwala,Rural,6/1/16,37
Zambia,Southern,Namwala,Rural,7/1/16,0
Zambia,Southern,Namwala,Rural,7/1/16,4
Zambia,Southern,Namwala,Rural,8/1/16,0
Zambia,Southern,Namwala,Rural,8/1/16,6
Zambia,Southern,Namwala,Rural,9/1/16,0
Zambia,Southern,Namwala,Rural,9/1/16,6
Zambia,Southern,Namwala,Rural,10/1/16,0
Zambia,Southern,Namwala,Rural,10/1/16,0
Zambia,Southern,Namwala,Rural,11/1/16,0
Zambia,Southern,Namwala,Rural,11/1/16,10
Zambia,Southern,Namwala,Rural,12/1/16,0
Zambia,Southern,Namwala,Rural,12/1/16,18
Zambia,Southern,Namwala,Rural,1/1/17,0
Zambia,Southern,Namwala,Rural,1/1/17,82
Zambia,Southern,Namwala,Rural,2/1/17,0
Zambia,Southern,Namwala,Rural,2/1/17,38
Zambia,Southern,Namwala,Rural,3/1/17,0
Zambia,Southern,Namwala,Rural,3/1/17,75
Zambia,Southern,Namwala,Rural,4/1/17,0
Zambia,Southern,Namwala,Rural,4/1/17,89
Zambia,Southern,Namwala,Rural,5/1/17,0
Zambia,Southern,Namwala,Rural,5/1/17,116
Zambia,Southern,Namwala,Rural,6/1/17,0
Zambia,Southern,Namwala,Rural,6/1/17,81
Zambia,Southern,Namwala,Rural,7/1/17,0
Zambia,Southern,Namwala,Rural,7/1/17,26
Zambia,Southern,Namwala,Rural,8/1/17,0
Zambia,Southern,Namwala,Rural,8/1/17,28
Zambia,Southern,Namwala,Rural,9/1/17,0
Zambia,Southern,Namwala,Rural,9/1/17,3
Zambia,Southern,Namwala,Rural,10/1/17,0
Zambia,Southern,Namwala,Rural,10/1/17,10
Zambia,Southern,Namwala,Rural,11/1/17,0
Zambia,Southern,Namwala,Rural,11/1/17,4
Zambia,Southern,Namwala,Rural,12/1/17,0
Zambia,Southern,Namwala,Rural,12/1/17,18
Zambia,Southern,Namwala,Rural,1/1/18,0
Zambia,Southern,Namwala,Rural,1/1/18,11
Zambia,Southern,Namwala,Rural,2/1/18,0
Zambia,Southern,Namwala,Rural,2/1/18,10
Zambia,Southern,Namwala,Rural,1/1/14,83
Zambia,Southern,Namwala,Rural,1/1/14,0
Zambia,Southern,Namwala,Rural,2/1/14,77
Zambia,Southern,Namwala,Rural,2/1/14,0
Zambia,Southern,Namwala,Rural,3/1/14,231
Zambia,Southern,Namwala,Rural,3/1/14,0
Zambia,Southern,Namwala,Rural,4/1/14,201
Zambia,Southern,Namwala,Rural,4/1/14,0
Zambia,Southern,Namwala,Rural,5/1/14,72
Zambia,Southern,Namwala,Rural,5/1/14,0
Zambia,Southern,Namwala,Rural,6/1/14,35
Zambia,Southern,Namwala,Rural,6/1/14,0
Zambia,Southern,Namwala,Rural,7/1/14,3
Zambia,Southern,Namwala,Rural,7/1/14,0
Zambia,Southern,Namwala,Rural,8/1/14,9
Zambia,Southern,Namwala,Rural,8/1/14,0
Zambia,Southern,Namwala,Rural,9/1/14,8
Zambia,Southern,Namwala,Rural,9/1/14,0
Zambia,Southern,Namwala,Rural,10/1/14,1
Zambia,Southern,Namwala,Rural,10/1/14,0
Zambia,Southern,Namwala,Rural,11/1/14,10
Zambia,Southern,Namwala,Rural,11/1/14,0
Zambia,Southern,Namwala,Rural,12/1/14,28
Zambia,Southern,Namwala,Rural,12/1/14,0
Zambia,Southern,Namwala,Rural,1/1/15,69
Zambia,Southern,Namwala,Rural,1/1/15,0
Zambia,Southern,Namwala,Rural,2/1/15,43
Zambia,Southern,Namwala,Rural,2/1/15,0
Zambia,Southern,Namwala,Rural,3/1/15,69
Zambia,Southern,Namwala,Rural,3/1/15,0
Zambia,Southern,Namwala,Rural,4/1/15,105
Zambia,Southern,Namwala,Rural,4/1/15,0
Zambia,Southern,Namwala,Rural,5/1/15,53
Zambia,Southern,Namwala,Rural,5/1/15,0
Zambia,Southern,Namwala,Rural,6/1/15,51
Zambia,Southern,Namwala,Rural,6/1/15,0
Zambia,Southern,Namwala,Rural,7/1/15,12
Zambia,Southern,Namwala,Rural,7/1/15,0
Zambia,Southern,Namwala,Rural,8/1/15,5
Zambia,Southern,Namwala,Rural,8/1/15,0
Zambia,Southern,Namwala,Rural,9/1/15,7
Zambia,Southern,Namwala,Rural,9/1/15,0
Zambia,Southern,Namwala,Rural,10/1/15,11
Zambia,Southern,Namwala,Rural,10/1/15,0
Zambia,Southern,Namwala,Rural,11/1/15,25
Zambia,Southern,Namwala,Rural,11/1/15,0
Zambia,Southern,Namwala,Rural,12/1/15,107
Zambia,Southern,Namwala,Rural,12/1/15,0
Zambia,Southern,Namwala,Rural,1/1/16,253
Zambia,Southern,Namwala,Rural,1/1/16,0
Zambia,Southern,Namwala,Rural,2/1/16,240
Zambia,Southern,Namwala,Rural,2/1/16,0
Zambia,Southern,Namwala,Rural,3/1/16,354
Zambia,Southern,Namwala,Rural,3/1/16,0
Zambia,Southern,Namwala,Rural,4/1/16,358
Zambia,Southern,Namwala,Rural,4/1/16,0
Zambia,Southern,Namwala,Rural,5/1/16,828
Zambia,Southern,Namwala,Rural,5/1/16,0
Zambia,Southern,Namwala,Rural,6/1/16,89
Zambia,Southern,Namwala,Rural,6/1/16,0
Zambia,Southern,Namwala,Rural,7/1/16,18
Zambia,Southern,Namwala,Rural,7/1/16,0
Zambia,Southern,Namwala,Rural,8/1/16,12
Zambia,Southern,Namwala,Rural,8/1/16,0
Zambia,Southern,Namwala,Rural,9/1/16,4
Zambia,Southern,Namwala,Rural,9/1/16,0
Zambia,Southern,Namwala,Rural,10/1/16,11
Zambia,Southern,Namwala,Rural,10/1/16,0
Zambia,Southern,Namwala,Rural,11/1/16,6
Zambia,Southern,Namwala,Rural,11/1/16,0
Zambia,Southern,Namwala,Rural,12/1/16,44
Zambia,Southern,Namwala,Rural,12/1/16,0
Zambia,Southern,Namwala,Rural,1/1/17,143
Zambia,Southern,Namwala,Rural,1/1/17,0
Zambia,Southern,Namwala,Rural,2/1/17,69
Zambia,Southern,Namwala,Rural,2/1/17,0
Zambia,Southern,Namwala,Rural,3/1/17,144
Zambia,Southern,Namwala,Rural,3/1/17,0
Zambia,Southern,Namwala,Rural,4/1/17,181
Zambia,Southern,Namwala,Rural,4/1/17,0
Zambia,Southern,Namwala,Rural,5/1/17,411
Zambia,Southern,Namwala,Rural,5/1/17,0
Zambia,Southern,Namwala,Rural,6/1/17,160
Zambia,Southern,Namwala,Rural,6/1/17,0
Zambia,Southern,Namwala,Rural,7/1/17,89
Zambia,Southern,Namwala,Rural,7/1/17,0
Zambia,Southern,Namwala,Rural,8/1/17,10
Zambia,Southern,Namwala,Rural,8/1/17,0
Zambia,Southern,Namwala,Rural,9/1/17,16
Zambia,Southern,Namwala,Rural,9/1/17,0
Zambia,Southern,Namwala,Rural,10/1/17,9
Zambia,Southern,Namwala,Rural,10/1/17,0
Zambia,Southern,Namwala,Rural,11/1/17,6
Zambia,Southern,Namwala,Rural,11/1/17,0
Zambia,Southern,Namwala,Rural,12/1/17,5
Zambia,Southern,Namwala,Rural,12/1/17,0
Zambia,Southern,Namwala,Rural,1/1/18,22
Zambia,Southern,Namwala,Rural,1/1/18,0
Zambia,Southern,Namwala,Rural,2/1/18,14
Zambia,Southern,Namwala,Rural,2/1/18,0
Zambia,Southern,Pemba,Rural,1/1/14,0
Zambia,Southern,Pemba,Rural,1/1/14,1532
Zambia,Southern,Pemba,Rural,2/1/14,0
Zambia,Southern,Pemba,Rural,2/1/14,2391
Zambia,Southern,Pemba,Rural,3/1/14,0
Zambia,Southern,Pemba,Rural,3/1/14,1465
Zambia,Southern,Pemba,Rural,4/1/14,0
Zambia,Southern,Pemba,Rural,4/1/14,1907
Zambia,Southern,Pemba,Rural,5/1/14,0
Zambia,Southern,Pemba,Rural,5/1/14,1716
Zambia,Southern,Pemba,Rural,6/1/14,0
Zambia,Southern,Pemba,Rural,6/1/14,1001
Zambia,Southern,Pemba,Rural,7/1/14,0
Zambia,Southern,Pemba,Rural,7/1/14,417
Zambia,Southern,Pemba,Rural,8/1/14,0
Zambia,Southern,Pemba,Rural,8/1/14,234
Zambia,Southern,Pemba,Rural,9/1/14,0
Zambia,Southern,Pemba,Rural,9/1/14,187
Zambia,Southern,Pemba,Rural,10/1/14,0
Zambia,Southern,Pemba,Rural,10/1/14,180
Zambia,Southern,Pemba,Rural,11/1/14,0
Zambia,Southern,Pemba,Rural,11/1/14,250
Zambia,Southern,Pemba,Rural,12/1/14,0
Zambia,Southern,Pemba,Rural,12/1/14,473
Zambia,Southern,Pemba,Rural,1/1/15,0
Zambia,Southern,Pemba,Rural,1/1/15,879
Zambia,Southern,Pemba,Rural,2/1/15,0
Zambia,Southern,Pemba,Rural,2/1/15,871
Zambia,Southern,Pemba,Rural,3/1/15,0
Zambia,Southern,Pemba,Rural,3/1/15,769
Zambia,Southern,Pemba,Rural,4/1/15,0
Zambia,Southern,Pemba,Rural,4/1/15,452
Zambia,Southern,Pemba,Rural,5/1/15,0
Zambia,Southern,Pemba,Rural,5/1/15,575
Zambia,Southern,Pemba,Rural,6/1/15,0
Zambia,Southern,Pemba,Rural,6/1/15,137
Zambia,Southern,Pemba,Rural,7/1/15,0
Zambia,Southern,Pemba,Rural,7/1/15,97
Zambia,Southern,Pemba,Rural,8/1/15,0
Zambia,Southern,Pemba,Rural,8/1/15,54
Zambia,Southern,Pemba,Rural,9/1/15,0
Zambia,Southern,Pemba,Rural,9/1/15,50
Zambia,Southern,Pemba,Rural,10/1/15,0
Zambia,Southern,Pemba,Rural,10/1/15,39
Zambia,Southern,Pemba,Rural,11/1/15,0
Zambia,Southern,Pemba,Rural,11/1/15,23
Zambia,Southern,Pemba,Rural,12/1/15,0
Zambia,Southern,Pemba,Rural,12/1/15,85
Zambia,Southern,Pemba,Rural,1/1/16,0
Zambia,Southern,Pemba,Rural,1/1/16,78
Zambia,Southern,Pemba,Rural,2/1/16,0
Zambia,Southern,Pemba,Rural,2/1/16,73
Zambia,Southern,Pemba,Rural,3/1/16,0
Zambia,Southern,Pemba,Rural,3/1/16,143
Zambia,Southern,Pemba,Rural,4/1/16,0
Zambia,Southern,Pemba,Rural,4/1/16,281
Zambia,Southern,Pemba,Rural,5/1/16,0
Zambia,Southern,Pemba,Rural,5/1/16,248
Zambia,Southern,Pemba,Rural,6/1/16,0
Zambia,Southern,Pemba,Rural,6/1/16,111
Zambia,Southern,Pemba,Rural,7/1/16,0
Zambia,Southern,Pemba,Rural,7/1/16,69
Zambia,Southern,Pemba,Rural,8/1/16,0
Zambia,Southern,Pemba,Rural,8/1/16,46
Zambia,Southern,Pemba,Rural,9/1/16,0
Zambia,Southern,Pemba,Rural,9/1/16,33
Zambia,Southern,Pemba,Rural,10/1/16,0
Zambia,Southern,Pemba,Rural,10/1/16,25
Zambia,Southern,Pemba,Rural,11/1/16,0
Zambia,Southern,Pemba,Rural,11/1/16,21
Zambia,Southern,Pemba,Rural,12/1/16,0
Zambia,Southern,Pemba,Rural,12/1/16,10
Zambia,Southern,Pemba,Rural,1/1/17,0
Zambia,Southern,Pemba,Rural,1/1/17,33
Zambia,Southern,Pemba,Rural,2/1/17,0
Zambia,Southern,Pemba,Rural,2/1/17,17
Zambia,Southern,Pemba,Rural,3/1/17,0
Zambia,Southern,Pemba,Rural,3/1/17,12
Zambia,Southern,Pemba,Rural,4/1/17,0
Zambia,Southern,Pemba,Rural,4/1/17,118
Zambia,Southern,Pemba,Rural,5/1/17,0
Zambia,Southern,Pemba,Rural,5/1/17,164
Zambia,Southern,Pemba,Rural,6/1/17,0
Zambia,Southern,Pemba,Rural,6/1/17,54
Zambia,Southern,Pemba,Rural,7/1/17,0
Zambia,Southern,Pemba,Rural,7/1/17,18
Zambia,Southern,Pemba,Rural,8/1/17,0
Zambia,Southern,Pemba,Rural,8/1/17,12
Zambia,Southern,Pemba,Rural,9/1/17,0
Zambia,Southern,Pemba,Rural,9/1/17,7
Zambia,Southern,Pemba,Rural,10/1/17,0
Zambia,Southern,Pemba,Rural,10/1/17,12
Zambia,Southern,Pemba,Rural,11/1/17,0
Zambia,Southern,Pemba,Rural,11/1/17,5
Zambia,Southern,Pemba,Rural,12/1/17,0
Zambia,Southern,Pemba,Rural,12/1/17,14
Zambia,Southern,Pemba,Rural,1/1/18,0
Zambia,Southern,Pemba,Rural,1/1/18,27
Zambia,Southern,Pemba,Rural,2/1/18,0
Zambia,Southern,Pemba,Rural,2/1/18,31
Zambia,Southern,Pemba,Rural,1/1/14,1532
Zambia,Southern,Pemba,Rural,1/1/14,0
Zambia,Southern,Pemba,Rural,2/1/14,1814
Zambia,Southern,Pemba,Rural,2/1/14,0
Zambia,Southern,Pemba,Rural,3/1/14,3528
Zambia,Southern,Pemba,Rural,3/1/14,0
Zambia,Southern,Pemba,Rural,4/1/14,2058
Zambia,Southern,Pemba,Rural,4/1/14,0
Zambia,Southern,Pemba,Rural,5/1/14,1889
Zambia,Southern,Pemba,Rural,5/1/14,0
Zambia,Southern,Pemba,Rural,6/1/14,1115
Zambia,Southern,Pemba,Rural,6/1/14,0
Zambia,Southern,Pemba,Rural,7/1/14,370
Zambia,Southern,Pemba,Rural,7/1/14,0
Zambia,Southern,Pemba,Rural,8/1/14,145
Zambia,Southern,Pemba,Rural,8/1/14,0
Zambia,Southern,Pemba,Rural,9/1/14,122
Zambia,Southern,Pemba,Rural,9/1/14,0
Zambia,Southern,Pemba,Rural,10/1/14,154
Zambia,Southern,Pemba,Rural,10/1/14,0
Zambia,Southern,Pemba,Rural,11/1/14,219
Zambia,Southern,Pemba,Rural,11/1/14,0
Zambia,Southern,Pemba,Rural,12/1/14,285
Zambia,Southern,Pemba,Rural,12/1/14,0
Zambia,Southern,Pemba,Rural,1/1/15,820
Zambia,Southern,Pemba,Rural,1/1/15,0
Zambia,Southern,Pemba,Rural,2/1/15,618
Zambia,Southern,Pemba,Rural,2/1/15,0
Zambia,Southern,Pemba,Rural,3/1/15,517
Zambia,Southern,Pemba,Rural,3/1/15,0
Zambia,Southern,Pemba,Rural,4/1/15,326
Zambia,Southern,Pemba,Rural,4/1/15,0
Zambia,Southern,Pemba,Rural,5/1/15,225
Zambia,Southern,Pemba,Rural,5/1/15,0
Zambia,Southern,Pemba,Rural,6/1/15,184
Zambia,Southern,Pemba,Rural,6/1/15,0
Zambia,Southern,Pemba,Rural,7/1/15,55
Zambia,Southern,Pemba,Rural,7/1/15,0
Zambia,Southern,Pemba,Rural,8/1/15,30
Zambia,Southern,Pemba,Rural,8/1/15,0
Zambia,Southern,Pemba,Rural,9/1/15,30
Zambia,Southern,Pemba,Rural,9/1/15,0
Zambia,Southern,Pemba,Rural,10/1/15,20
Zambia,Southern,Pemba,Rural,10/1/15,0
Zambia,Southern,Pemba,Rural,11/1/15,32
Zambia,Southern,Pemba,Rural,11/1/15,0
Zambia,Southern,Pemba,Rural,12/1/15,37
Zambia,Southern,Pemba,Rural,12/1/15,0
Zambia,Southern,Pemba,Rural,1/1/16,52
Zambia,Southern,Pemba,Rural,1/1/16,0
Zambia,Southern,Pemba,Rural,2/1/16,78
Zambia,Southern,Pemba,Rural,2/1/16,0
Zambia,Southern,Pemba,Rural,3/1/16,100
Zambia,Southern,Pemba,Rural,3/1/16,0
Zambia,Southern,Pemba,Rural,4/1/16,165
Zambia,Southern,Pemba,Rural,4/1/16,0
Zambia,Southern,Pemba,Rural,5/1/16,278
Zambia,Southern,Pemba,Rural,5/1/16,0
Zambia,Southern,Pemba,Rural,6/1/16,61
Zambia,Southern,Pemba,Rural,6/1/16,0
Zambia,Southern,Pemba,Rural,7/1/16,31
Zambia,Southern,Pemba,Rural,7/1/16,0
Zambia,Southern,Pemba,Rural,8/1/16,27
Zambia,Southern,Pemba,Rural,8/1/16,0
Zambia,Southern,Pemba,Rural,9/1/16,24
Zambia,Southern,Pemba,Rural,9/1/16,0
Zambia,Southern,Pemba,Rural,10/1/16,36
Zambia,Southern,Pemba,Rural,10/1/16,0
Zambia,Southern,Pemba,Rural,11/1/16,12
Zambia,Southern,Pemba,Rural,11/1/16,0
Zambia,Southern,Pemba,Rural,12/1/16,17
Zambia,Southern,Pemba,Rural,12/1/16,0
Zambia,Southern,Pemba,Rural,1/1/17,63
Zambia,Southern,Pemba,Rural,1/1/17,0
Zambia,Southern,Pemba,Rural,2/1/17,26
Zambia,Southern,Pemba,Rural,2/1/17,0
Zambia,Southern,Pemba,Rural,3/1/17,59
Zambia,Southern,Pemba,Rural,3/1/17,0
Zambia,Southern,Pemba,Rural,4/1/17,116
Zambia,Southern,Pemba,Rural,4/1/17,0
Zambia,Southern,Pemba,Rural,5/1/17,152
Zambia,Southern,Pemba,Rural,5/1/17,0
Zambia,Southern,Pemba,Rural,6/1/17,23
Zambia,Southern,Pemba,Rural,6/1/17,0
Zambia,Southern,Pemba,Rural,7/1/17,26
Zambia,Southern,Pemba,Rural,7/1/17,0
Zambia,Southern,Pemba,Rural,8/1/17,5
Zambia,Southern,Pemba,Rural,8/1/17,0
Zambia,Southern,Pemba,Rural,9/1/17,5
Zambia,Southern,Pemba,Rural,9/1/17,0
Zambia,Southern,Pemba,Rural,10/1/17,4
Zambia,Southern,Pemba,Rural,10/1/17,0
Zambia,Southern,Pemba,Rural,11/1/17,8
Zambia,Southern,Pemba,Rural,11/1/17,0
Zambia,Southern,Pemba,Rural,12/1/17,41
Zambia,Southern,Pemba,Rural,12/1/17,0
Zambia,Southern,Pemba,Rural,1/1/18,48
Zambia,Southern,Pemba,Rural,1/1/18,0
Zambia,Southern,Pemba,Rural,2/1/18,53
Zambia,Southern,Pemba,Rural,2/1/18,0
Zambia,Southern,Siavonga,Rural,1/1/14,0
Zambia,Southern,Siavonga,Rural,1/1/14,0
Zambia,Southern,Siavonga,Rural,2/1/14,0
Zambia,Southern,Siavonga,Rural,2/1/14,0
Zambia,Southern,Siavonga,Rural,3/1/14,0
Zambia,Southern,Siavonga,Rural,3/1/14,0
Zambia,Southern,Siavonga,Rural,4/1/14,0
Zambia,Southern,Siavonga,Rural,4/1/14,0
Zambia,Southern,Siavonga,Rural,5/1/14,0
Zambia,Southern,Siavonga,Rural,5/1/14,0
Zambia,Southern,Siavonga,Rural,6/1/14,0
Zambia,Southern,Siavonga,Rural,6/1/14,0
Zambia,Southern,Siavonga,Rural,7/1/14,0
Zambia,Southern,Siavonga,Rural,7/1/14,198
Zambia,Southern,Siavonga,Rural,8/1/14,0
Zambia,Southern,Siavonga,Rural,8/1/14,1577
Zambia,Southern,Siavonga,Rural,9/1/14,0
Zambia,Southern,Siavonga,Rural,9/1/14,824
Zambia,Southern,Siavonga,Rural,10/1/14,0
Zambia,Southern,Siavonga,Rural,10/1/14,590
Zambia,Southern,Siavonga,Rural,11/1/14,0
Zambia,Southern,Siavonga,Rural,11/1/14,247
Zambia,Southern,Siavonga,Rural,12/1/14,0
Zambia,Southern,Siavonga,Rural,12/1/14,109
Zambia,Southern,Siavonga,Rural,1/1/15,0
Zambia,Southern,Siavonga,Rural,1/1/15,117
Zambia,Southern,Siavonga,Rural,2/1/15,0
Zambia,Southern,Siavonga,Rural,2/1/15,125
Zambia,Southern,Siavonga,Rural,3/1/15,0
Zambia,Southern,Siavonga,Rural,3/1/15,314
Zambia,Southern,Siavonga,Rural,4/1/15,0
Zambia,Southern,Siavonga,Rural,4/1/15,492
Zambia,Southern,Siavonga,Rural,5/1/15,0
Zambia,Southern,Siavonga,Rural,5/1/15,842
Zambia,Southern,Siavonga,Rural,6/1/15,0
Zambia,Southern,Siavonga,Rural,6/1/15,562
Zambia,Southern,Siavonga,Rural,7/1/15,0
Zambia,Southern,Siavonga,Rural,7/1/15,301
Zambia,Southern,Siavonga,Rural,8/1/15,0
Zambia,Southern,Siavonga,Rural,8/1/15,147
Zambia,Southern,Siavonga,Rural,9/1/15,0
Zambia,Southern,Siavonga,Rural,9/1/15,104
Zambia,Southern,Siavonga,Rural,10/1/15,0
Zambia,Southern,Siavonga,Rural,10/1/15,68
Zambia,Southern,Siavonga,Rural,11/1/15,0
Zambia,Southern,Siavonga,Rural,11/1/15,47
Zambia,Southern,Siavonga,Rural,12/1/15,0
Zambia,Southern,Siavonga,Rural,12/1/15,40
Zambia,Southern,Siavonga,Rural,1/1/16,0
Zambia,Southern,Siavonga,Rural,1/1/16,28
Zambia,Southern,Siavonga,Rural,2/1/16,0
Zambia,Southern,Siavonga,Rural,2/1/16,41
Zambia,Southern,Siavonga,Rural,3/1/16,0
Zambia,Southern,Siavonga,Rural,3/1/16,80
Zambia,Southern,Siavonga,Rural,4/1/16,0
Zambia,Southern,Siavonga,Rural,4/1/16,346
Zambia,Southern,Siavonga,Rural,5/1/16,0
Zambia,Southern,Siavonga,Rural,5/1/16,356
Zambia,Southern,Siavonga,Rural,6/1/16,0
Zambia,Southern,Siavonga,Rural,6/1/16,293
Zambia,Southern,Siavonga,Rural,7/1/16,0
Zambia,Southern,Siavonga,Rural,7/1/16,270
Zambia,Southern,Siavonga,Rural,8/1/16,0
Zambia,Southern,Siavonga,Rural,8/1/16,237
Zambia,Southern,Siavonga,Rural,9/1/16,0
Zambia,Southern,Siavonga,Rural,9/1/16,305
Zambia,Southern,Siavonga,Rural,10/1/16,0
Zambia,Southern,Siavonga,Rural,10/1/16,208
Zambia,Southern,Siavonga,Rural,11/1/16,0
Zambia,Southern,Siavonga,Rural,11/1/16,98
Zambia,Southern,Siavonga,Rural,12/1/16,0
Zambia,Southern,Siavonga,Rural,12/1/16,72
Zambia,Southern,Siavonga,Rural,1/1/17,0
Zambia,Southern,Siavonga,Rural,1/1/17,54
Zambia,Southern,Siavonga,Rural,2/1/17,0
Zambia,Southern,Siavonga,Rural,2/1/17,89
Zambia,Southern,Siavonga,Rural,3/1/17,0
Zambia,Southern,Siavonga,Rural,3/1/17,606
Zambia,Southern,Siavonga,Rural,4/1/17,0
Zambia,Southern,Siavonga,Rural,4/1/17,1031
Zambia,Southern,Siavonga,Rural,5/1/17,0
Zambia,Southern,Siavonga,Rural,5/1/17,1406
Zambia,Southern,Siavonga,Rural,6/1/17,0
Zambia,Southern,Siavonga,Rural,6/1/17,1228
Zambia,Southern,Siavonga,Rural,7/1/17,0
Zambia,Southern,Siavonga,Rural,7/1/17,687
Zambia,Southern,Siavonga,Rural,8/1/17,0
Zambia,Southern,Siavonga,Rural,8/1/17,459
Zambia,Southern,Siavonga,Rural,9/1/17,0
Zambia,Southern,Siavonga,Rural,9/1/17,337
Zambia,Southern,Siavonga,Rural,10/1/17,0
Zambia,Southern,Siavonga,Rural,10/1/17,173
Zambia,Southern,Siavonga,Rural,11/1/17,0
Zambia,Southern,Siavonga,Rural,11/1/17,68
Zambia,Southern,Siavonga,Rural,12/1/17,0
Zambia,Southern,Siavonga,Rural,12/1/17,282
Zambia,Southern,Siavonga,Rural,1/1/18,0
Zambia,Southern,Siavonga,Rural,1/1/18,423
Zambia,Southern,Siavonga,Rural,2/1/18,0
Zambia,Southern,Siavonga,Rural,2/1/18,92
Zambia,Southern,Siavonga,Rural,1/1/14,1014
Zambia,Southern,Siavonga,Rural,1/1/14,0
Zambia,Southern,Siavonga,Rural,2/1/14,1168
Zambia,Southern,Siavonga,Rural,2/1/14,0
Zambia,Southern,Siavonga,Rural,3/1/14,2742
Zambia,Southern,Siavonga,Rural,3/1/14,0
Zambia,Southern,Siavonga,Rural,4/1/14,1974
Zambia,Southern,Siavonga,Rural,4/1/14,0
Zambia,Southern,Siavonga,Rural,5/1/14,1318
Zambia,Southern,Siavonga,Rural,5/1/14,0
Zambia,Southern,Siavonga,Rural,6/1/14,636
Zambia,Southern,Siavonga,Rural,6/1/14,0
Zambia,Southern,Siavonga,Rural,7/1/14,1234
Zambia,Southern,Siavonga,Rural,7/1/14,0
Zambia,Southern,Siavonga,Rural,8/1/14,717
Zambia,Southern,Siavonga,Rural,8/1/14,0
Zambia,Southern,Siavonga,Rural,9/1/14,807
Zambia,Southern,Siavonga,Rural,9/1/14,0
Zambia,Southern,Siavonga,Rural,10/1/14,351
Zambia,Southern,Siavonga,Rural,10/1/14,0
Zambia,Southern,Siavonga,Rural,11/1/14,336
Zambia,Southern,Siavonga,Rural,11/1/14,0
Zambia,Southern,Siavonga,Rural,12/1/14,153
Zambia,Southern,Siavonga,Rural,12/1/14,0
Zambia,Southern,Siavonga,Rural,1/1/15,139
Zambia,Southern,Siavonga,Rural,1/1/15,0
Zambia,Southern,Siavonga,Rural,2/1/15,164
Zambia,Southern,Siavonga,Rural,2/1/15,0
Zambia,Southern,Siavonga,Rural,3/1/15,363
Zambia,Southern,Siavonga,Rural,3/1/15,0
Zambia,Southern,Siavonga,Rural,4/1/15,518
Zambia,Southern,Siavonga,Rural,4/1/15,0
Zambia,Southern,Siavonga,Rural,5/1/15,713
Zambia,Southern,Siavonga,Rural,5/1/15,0
Zambia,Southern,Siavonga,Rural,6/1/15,479
Zambia,Southern,Siavonga,Rural,6/1/15,0
Zambia,Southern,Siavonga,Rural,7/1/15,271
Zambia,Southern,Siavonga,Rural,7/1/15,0
Zambia,Southern,Siavonga,Rural,8/1/15,220
Zambia,Southern,Siavonga,Rural,8/1/15,0
Zambia,Southern,Siavonga,Rural,9/1/15,163
Zambia,Southern,Siavonga,Rural,9/1/15,0
Zambia,Southern,Siavonga,Rural,10/1/15,66
Zambia,Southern,Siavonga,Rural,10/1/15,0
Zambia,Southern,Siavonga,Rural,11/1/15,22
Zambia,Southern,Siavonga,Rural,11/1/15,0
Zambia,Southern,Siavonga,Rural,12/1/15,18
Zambia,Southern,Siavonga,Rural,12/1/15,0
Zambia,Southern,Siavonga,Rural,1/1/16,35
Zambia,Southern,Siavonga,Rural,1/1/16,0
Zambia,Southern,Siavonga,Rural,2/1/16,96
Zambia,Southern,Siavonga,Rural,2/1/16,0
Zambia,Southern,Siavonga,Rural,3/1/16,207
Zambia,Southern,Siavonga,Rural,3/1/16,0
Zambia,Southern,Siavonga,Rural,4/1/16,876
Zambia,Southern,Siavonga,Rural,4/1/16,0
Zambia,Southern,Siavonga,Rural,5/1/16,1432
Zambia,Southern,Siavonga,Rural,5/1/16,0
Zambia,Southern,Siavonga,Rural,6/1/16,693
Zambia,Southern,Siavonga,Rural,6/1/16,0
Zambia,Southern,Siavonga,Rural,7/1/16,359
Zambia,Southern,Siavonga,Rural,7/1/16,0
Zambia,Southern,Siavonga,Rural,8/1/16,503
Zambia,Southern,Siavonga,Rural,8/1/16,0
Zambia,Southern,Siavonga,Rural,9/1/16,351
Zambia,Southern,Siavonga,Rural,9/1/16,0
Zambia,Southern,Siavonga,Rural,10/1/16,146
Zambia,Southern,Siavonga,Rural,10/1/16,0
Zambia,Southern,Siavonga,Rural,11/1/16,40
Zambia,Southern,Siavonga,Rural,11/1/16,0
Zambia,Southern,Siavonga,Rural,12/1/16,15
